,(P)Portentry,(Q)USdelivery,(R)UStime,(W)ITIvalues,(S)CSpresentation,(N)Portexit,(K)CStype,(B)shockintensity,date,subject,file_path,tone_playing_time_in_video,port_entry_time_in_video
732,1239.78,,,0.0,,1240.04,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1248.78
733,1240.2,,,0.0,,1241.03,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1249.2
734,1241.05,,,0.0,,1241.65,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1250.05
735,1241.71,,,0.0,,1243.22,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1250.71
736,1243.25,,,0.0,,1244.32,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1252.25
737,1244.42,,,0.0,,1245.09,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1253.42
738,1245.19,,,0.0,,1246.15,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1254.19
739,1246.3,,,0.0,,1246.37,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1255.3
740,1246.41,,,0.0,,1246.71,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1255.41
741,1247.34,,,0.0,,1250.73,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1256.34
742,1250.81,,,0.0,,1251.75,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1259.81
743,1252.11,,,0.0,,1252.3,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1261.11
744,1252.32,,,0.0,,1252.35,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1261.32
745,1252.46,,,0.0,,1252.93,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1261.46
746,1253.19,,,0.0,,1255.38,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1262.19
747,1255.46,,,0.0,,1255.67,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1264.46
748,1255.74,,,0.0,,1257.2,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1264.74
749,1257.29,,,0.0,,1262.7,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1266.29
750,1262.72,,,0.0,,1262.75,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1271.72
751,1262.86,,,0.0,,1262.89,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1271.86
752,1263.13,,,0.0,,1264.22,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1272.13
753,1264.31,,,0.0,,1266.21,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1273.31
754,1266.9,,,0.0,,1267.01,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1275.9
755,1267.03,,,0.0,,1267.4,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1276.03
756,1268.67,,,0.0,,1272.04,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1277.67
757,1272.39,,,0.0,,1276.1,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1281.39
758,1276.15,,,0.0,,1277.36,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1285.15
759,1277.65,,,0.0,,1279.8,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1286.65
760,1280.53,,,0.0,,1282.96,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1289.53
761,1283.21,,,0.0,,1284.22,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1292.21
762,1284.44,,,0.0,,1285.01,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1293.44
763,1287.74,,,0.0,,1287.82,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1296.74
764,1287.89,,,0.0,,1290.47,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1296.89
765,1290.55,,,0.0,,1291.28,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1299.55
766,1291.68,,,0.0,,1292.81,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1300.68
767,1293.91,,,0.0,,1295.12,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1302.91
768,1295.52,,,0.0,,1296.84,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1304.52
769,1297.46,,,0.0,,1298.27,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1306.46
770,1298.3,,,0.0,,1298.36,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1307.3
771,1298.38,,,0.0,,1300.67,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1307.38
772,1302.85,,,0.0,,1303.62,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1311.85
773,1305.34,,,0.0,,1305.48,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1314.34
774,1305.64,,,0.0,,1306.96,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1314.64
775,1309.1,,,0.0,,1309.7,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1318.1
776,1309.73,,,0.0,,1310.33,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1318.73
777,1310.61,,,0.0,,1310.63,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1319.61
778,1310.88,,,0.0,,1311.61,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1319.88
779,1311.7,,,0.0,,1312.27,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1320.7
780,1313.61,,,0.0,,1314.25,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1322.61
781,1314.43,,,0.0,,1314.84,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1323.43
782,1315.21,,,0.0,,1317.15,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1324.21
783,1317.26,,,0.0,,1318.38,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1326.26
784,1320.6,,,0.0,,1320.71,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1329.6
785,1320.74,,,0.0,,1330.75,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1329.74
786,1330.82,,,0.0,,1331.04,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1339.82
787,1331.34,,,0.0,,1331.46,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1340.34
788,1331.48,,,0.0,,1333.72,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1340.48
789,1333.77,,,0.0,,1334.46,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1342.77
790,1334.61,,,0.0,,1335.57,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1343.61
791,1335.78,,,0.0,,1336.15,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1344.78
792,1336.19,,,0.0,,1336.86,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1345.19
793,1336.91,,,0.0,,1337.25,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1345.91
794,1337.58,,,0.0,,1337.72,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1346.58
795,1337.88,,,0.0,,1338.74,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1346.88
796,1338.83,,,0.0,,1354.97,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1347.83
797,1354.99,,,0.0,,1355.29,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1363.99
798,1356.05,,,0.0,,1356.85,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1365.05
799,1356.94,,,0.0,,1356.96,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1365.94
800,1357.0,,,0.0,,1357.48,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1366.0
801,1357.54,,,0.0,,1365.06,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1366.54
802,1365.12,,,0.0,,1365.27,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1374.12
803,1365.29,,,0.0,,1370.16,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1374.29
804,1371.45,,,0.0,,1372.05,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1380.45
805,1372.13,,,0.0,,1374.12,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1381.13
806,1374.46,,,0.0,,1374.8,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1383.46
807,1374.88,,,0.0,,1376.98,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1383.88
808,1377.0,,,0.0,,1377.03,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1386.0
809,1377.39,,,0.0,,1379.0,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1386.39
810,1379.32,,,0.0,,1382.67,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1388.32
811,1383.51,,,0.0,,1385.96,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1392.51
812,1386.04,,,0.0,,1386.44,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1395.04
813,1387.1,,,0.0,,1389.11,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1396.1
814,1389.22,,,0.0,,1389.34,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1398.22
815,1389.41,,,0.0,,1389.44,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1398.41
816,1389.46,,,0.0,,1390.11,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1398.46
817,1390.17,,,0.0,,1397.02,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1399.17
818,1398.88,,,0.0,,1402.16,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1407.88
819,1402.56,,,0.0,,1402.61,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1411.56
820,1402.63,,,0.0,,1403.98,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1411.63
821,1405.79,,,0.0,,1414.19,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1414.79
822,1414.24,,,0.0,,1414.66,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1423.24
823,1416.06,,,0.0,,1416.09,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1425.06
824,1416.2,,,0.0,,1418.07,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1425.2
825,1418.13,,,0.0,,1418.17,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1427.13
826,1418.44,,,0.0,,1418.54,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1427.44
827,1418.64,,,0.0,,1420.87,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1427.64
828,1421.01,,,0.0,,1421.17,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1430.01
829,1421.48,,,0.0,,1421.81,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1430.48
830,1421.86,,,0.0,,1422.44,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1430.86
831,1422.99,,,0.0,,1423.19,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1431.99
832,1423.21,,,0.0,,1423.28,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1432.21
833,1423.3,,,0.0,,1423.34,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1432.3
834,1423.61,,,0.0,,1424.94,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1432.61
835,1425.01,,,0.0,,1425.27,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1434.01
836,1425.6,,,0.0,,1425.62,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1434.6
837,1425.68,,,0.0,,1426.05,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1434.68
838,1426.14,,,0.0,,1426.59,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1435.14
839,1426.86,,,0.0,,1426.91,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1435.86
840,1426.98,,,0.0,,1427.0,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1435.98
841,1427.04,,,0.0,,1427.77,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1436.04
842,1427.8,,,0.0,,1428.36,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1436.8
843,1430.36,,,0.0,,1437.57,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1439.36
844,1437.73,,,0.0,,1437.82,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1446.73
845,1438.12,,,0.0,,1438.34,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1447.12
846,1439.06,,,0.0,,1439.79,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1448.06
847,1439.93,,,0.0,,1440.49,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1448.93
848,1440.64,,,0.0,,1441.92,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1449.64
849,1441.96,,,0.0,,1443.71,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1450.96
850,1443.77,,,0.0,,1446.52,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1452.77
851,1446.54,,,0.0,,1446.57,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1455.54
852,1446.74,,,0.0,,1446.87,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1455.74
853,1446.94,,,0.0,,1450.92,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1455.94
854,1451.09,,,0.0,,1452.52,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1460.09
855,1452.67,,,0.0,,1453.13,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1461.67
856,1453.3,,,0.0,,1455.84,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1462.3
857,1455.96,,,0.0,,1457.77,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1464.96
858,1457.91,,,0.0,,1458.7,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1466.91
859,1460.58,,,0.0,,1463.78,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1469.58
860,1463.95,,,0.0,,1464.92,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1472.95
861,1465.76,,,0.0,,1467.32,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1474.76
862,1467.55,,,0.0,,1468.85,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1476.55
863,1469.58,,,0.0,,1473.11,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1478.58
864,1473.19,,,0.0,,1473.21,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1482.19
865,1473.23,,,0.0,,1473.64,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1482.23
866,1479.89,,,0.0,,1479.94,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1488.89
867,1479.96,,,0.0,,1479.99,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1488.96
868,1480.3,,,0.0,,1481.41,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1489.3
869,1481.6,,,0.0,,1481.92,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1490.6
870,1481.98,,,0.0,,1482.01,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1490.98
871,1482.04,,,0.0,,1482.46,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1491.04
872,1483.46,,,0.0,,1484.37,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1492.46
873,1484.58,,,0.0,,1485.31,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1493.58
874,1485.48,,,0.0,,1487.42,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1494.48
875,1488.94,,,0.0,,1488.96,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1497.94
876,1489.18,,,0.0,,1489.2,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1498.18
877,1489.24,,,0.0,,1489.3,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1498.24
878,1489.32,,,0.0,,1490.75,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1498.32
879,1492.12,,,0.0,,1493.58,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1501.12
880,1493.67,,,0.0,,1493.88,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1502.67
881,1494.09,,,0.0,,1498.71,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1503.09
882,1499.0,,,0.0,,1499.03,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1508.0
883,1499.05,,,0.0,,1499.91,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1508.05
884,1500.27,,,0.0,,1501.92,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1509.27
885,1502.01,,,0.0,,1502.59,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1511.01
886,1502.63,,,0.0,,1504.32,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1511.63
887,1504.57,,,0.0,,1505.19,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1513.57
888,1505.43,,,0.0,,1506.9,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1514.43
889,1507.58,,,0.0,,1508.45,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1516.58
890,1508.5,,,0.0,,1508.8,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1517.5
891,1509.95,,,0.0,,1511.0,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1518.95
892,1512.04,,,0.0,,1513.87,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1521.04
893,1514.1,,,0.0,,1514.41,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1523.1
894,1514.51,,,0.0,,1514.55,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1523.51
895,1515.27,,,0.0,,1515.59,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1524.27
896,1515.62,,,0.0,,1516.35,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1524.62
